txn_id,timestamp,sender_id,receiver_id,amount,txn_type,velocity_60s,sim_swap_days,is_night_txn,is_fraud
TXN_1002899,2026-05-15 02:45:30.470750,254719606674,254777526914,179.34,B2B,1,258,1,0
TXN_1002900,2026-05-23 18:22:36.470750,254738653391,254766808713,1882.53,C2B,3,244,0,0
TXN_1002901,2026-05-22 11:09:18.470750,254784886172,254772354772,99.74,C2B,2,357,0,0
TXN_1002902,2026-04-28 04:25:35.470750,254763921724,254754491612,1022.04,C2B,3,258,1,0
TXN_1002903,2026-05-05 21:42:51.470750,254742368727,254735899746,689.45,C2B,3,44,0,0
TXN_1002904,2026-05-08 06:55:59.470750,254799735710,254728191291,8779.87,B2B,2,64,0,0
TXN_1002905,2026-05-13 19:51:53.470750,254778911243,254787440250,2574.51,C2B,3,49,0,0
TXN_1002906,2026-05-12 07:22:50.470750,254756571227,254793920319,864.98,B2C,2,85,0,0
TXN_1002907,2026-05-23 11:10:08.470750,254741716204,254713461159,1829.02,P2P,2,40,0,0
TXN_1002908,2026-04-27 21:18:35.470750,254732841897,254753650266,130.12,B2C,2,233,0,0
TXN_1002909,2026-04-28 06:01:53.470750,254743793653,254735215476,2891.77,C2B,2,5,0,0
TXN_1002910,2026-05-24 13:50:46.470750,254736687616,254796175186,2768.28,P2P,3,18,0,0
TXN_1002911,2026-04-25 19:08:34.470750,254792311171,254783693304,2248.44,C2B,3,17,0,0
TXN_1002912,2026-05-04 15:04:04.470750,254719300354,254715535844,1567.36,B2C,1,203,0,0
TXN_1002913,2026-05-10 18:24:38.470750,254744507610,254742936502,5210.9,B2C,1,329,0,0
TXN_1002914,2026-05-23 05:09:19.470750,254763384524,254785380150,4047.01,B2B,2,181,0,0
TXN_1002915,2026-04-26 06:40:42.470750,254787634627,254795416875,2546.54,B2C,1,240,0,0
TXN_1002916,2026-05-09 10:13:51.470750,254751846174,254757922324,4334.21,P2P,1,50,0,0
TXN_1002917,2026-05-08 14:03:07.470750,254744692917,254718266239,1253.34,B2C,2,41,0,0
TXN_1002918,2026-05-17 10:54:40.470750,254745703366,254757559789,8751.99,B2C,3,212,0,0
TXN_1002919,2026-05-08 12:56:21.470750,254791294697,254714430279,612.45,B2B,1,15,0,0
TXN_1002920,2026-05-10 02:15:41.470750,254748392475,254714545298,5154.15,B2C,3,119,1,0
TXN_1002921,2026-05-16 09:59:19.470750,254723679713,254786184437,3134.21,P2P,1,348,0,0
TXN_1002922,2026-05-06 13:02:17.470750,254712165767,254771426142,2286.48,C2B,2,182,0,0
TXN_1002923,2026-05-13 12:31:12.470750,254731330555,254787133106,1985.21,B2B,1,186,0,0
TXN_1002924,2026-04-25 13:59:00.470750,254729435150,254761624327,1418.36,B2C,2,242,0,0
TXN_1002925,2026-05-18 11:15:12.470750,254786236559,254759186303,11734.52,B2C,2,310,0,0
TXN_1002926,2026-05-23 22:04:35.470750,254719605766,254774816769,235.0,P2P,14,84,0,1
TXN_1002927,2026-05-14 12:51:52.470750,254769560359,254738747775,845.91,B2B,1,212,0,0
TXN_1002928,2026-05-08 17:30:26.470750,254773526518,254727568620,1447.53,C2B,1,319,0,0
TXN_1002929,2026-05-18 21:32:38.470750,254799966770,254727221822,884.44,B2B,3,351,0,0
TXN_1002930,2026-05-06 05:20:58.470750,254750908100,254722167101,550.25,P2P,3,119,0,0
TXN_1002931,2026-05-06 00:04:14.470750,254792647592,254727254534,2751.75,B2B,2,10,1,0
TXN_1002932,2026-04-30 09:45:51.470750,254741298337,254715360280,1954.08,C2B,3,106,0,0
TXN_1002933,2026-04-26 14:41:12.470750,254726190832,254711521418,46.49,P2P,2,221,0,0
TXN_1002934,2026-04-30 21:32:08.470750,254742519695,254753857218,31.45,P2P,2,333,0,0
TXN_1002935,2026-05-05 14:51:09.470750,254745762560,254729527742,3245.18,B2C,3,147,0,0
TXN_1002936,2026-04-29 10:40:14.470750,254774566736,254773326129,1616.79,B2C,2,157,0,0
TXN_1002937,2026-05-05 03:25:47.470750,254740188331,254795169885,3401.99,P2P,3,41,1,0
TXN_1002938,2026-05-01 17:12:35.470750,254746547806,254758668640,4465.94,B2C,3,335,0,0
TXN_1002939,2026-05-10 19:46:19.470750,254747594916,254741522218,1010.93,B2B,3,268,0,0
TXN_1002940,2026-04-27 09:32:37.470750,254735250771,254742770852,6536.47,B2B,1,3,0,0
TXN_1002941,2026-05-19 21:22:58.470750,254734177333,254738329439,1251.54,P2P,1,20,0,0
TXN_1002942,2026-05-01 22:05:20.470750,254782786586,254771416158,921.35,B2B,2,120,0,0
TXN_1002943,2026-05-09 04:56:53.470750,254789905271,254710208809,1122.94,B2C,2,240,1,0
TXN_1002944,2026-05-18 17:09:00.470750,254795505467,254765230576,7637.32,B2C,3,65,0,0
TXN_1002945,2026-05-04 18:21:00.470750,254799735344,254778498667,9605.63,C2B,2,340,0,0
TXN_1002946,2026-05-22 07:22:22.470750,254721637995,254754760767,2958.75,P2P,1,305,0,0
TXN_1002947,2026-04-25 19:00:41.470750,254791614332,254754792649,3161.32,C2B,2,130,0,0
TXN_1002948,2026-05-15 19:50:22.470750,254792351701,254734363557,2782.43,P2P,3,341,0,0
TXN_1002949,2026-05-09 03:22:48.470750,254739522490,254721126641,1386.01,B2B,1,259,1,0
TXN_1002950,2026-04-28 01:25:00.470750,254752520367,254716691735,3277.88,P2P,1,310,1,0
TXN_1002951,2026-05-10 08:10:57.470750,254775134630,254779646514,141.19,B2C,1,56,0,0
TXN_1002952,2026-04-26 19:47:18.470750,254794244389,254779891194,2372.17,C2B,3,224,0,0
TXN_1002953,2026-04-26 00:19:19.470750,254744921616,254789631261,5013.33,B2C,2,48,1,0
TXN_1002954,2026-04-28 15:56:50.470750,254798995241,254710102176,1054.01,C2B,3,55,0,0
TXN_1002955,2026-05-16 03:58:48.470750,254792358568,254743790186,2806.79,B2B,2,268,1,0
TXN_1002956,2026-05-22 22:48:09.470750,254720516758,254714695864,3772.06,B2B,3,247,0,0
TXN_1002957,2026-05-05 21:03:10.470750,254774580644,254796963421,2382.3,B2C,2,43,0,0
TXN_1002958,2026-05-10 09:45:53.470750,254733496470,254734521292,1953.18,B2B,1,357,0,0
TXN_1002959,2026-05-05 22:36:56.470750,254750273528,254765549189,3230.2,B2B,3,38,0,0
TXN_1002960,2026-05-01 10:06:30.470750,254773522606,254719900694,736.04,B2C,1,323,0,0
TXN_1002961,2026-05-10 17:25:33.470750,254756707658,254726318429,864.46,C2B,3,87,0,0
TXN_1002962,2026-05-03 18:28:41.470750,254789814483,254734524508,1322.08,B2B,2,239,0,0
TXN_1002963,2026-05-07 08:20:57.470750,254724151941,254726961638,3267.99,P2P,2,123,0,0
TXN_1002964,2026-05-16 00:42:03.470750,254769537692,254793738889,2543.04,C2B,3,286,1,0
TXN_1002965,2026-05-18 06:03:54.470750,254743835426,254739663608,491.05,P2P,1,27,0,0
TXN_1002966,2026-05-13 07:23:42.470750,254756445937,254767843809,327.94,B2C,1,268,0,0
TXN_1002967,2026-05-14 22:59:02.470750,254779249504,254787257516,7252.26,B2B,1,115,0,0
TXN_1002968,2026-05-03 04:34:43.470750,254736573401,254784120937,426.82,C2B,3,189,1,0
TXN_1002969,2026-05-16 06:04:14.470750,254733419811,254734668388,1471.41,C2B,1,151,0,0
TXN_1002970,2026-05-12 14:30:24.470750,254723917357,254739133890,83.0,B2C,12,213,0,1
TXN_1002971,2026-05-18 01:25:49.470750,254718798278,254748908454,1403.22,C2B,2,215,1,0
TXN_1002972,2026-05-08 12:40:53.470750,254750254674,254770338795,11206.9,C2B,1,178,0,0
TXN_1002973,2026-04-27 15:02:16.470750,254776146978,254753699423,553.73,B2B,3,277,0,0
TXN_1002974,2026-05-24 07:46:59.470750,254764860330,254751897853,739.58,B2C,2,196,0,0
TXN_1002975,2026-05-06 20:36:55.470750,254793216117,254775998997,1552.26,B2C,1,302,0,0
TXN_1002976,2026-05-13 17:27:30.470750,254745944196,254728169646,127796.0,B2C,2,2,0,1
TXN_1002977,2026-05-17 18:08:21.470750,254753759198,254792758336,921.2,B2C,3,242,0,0
TXN_1002978,2026-05-14 19:02:50.470750,254783858954,254796984834,608.31,C2B,1,76,0,0
TXN_1002979,2026-04-28 01:05:11.470750,254743182623,254779675871,299.65,P2P,2,46,1,0
TXN_1002980,2026-05-11 18:04:02.470750,254724772349,254734645423,499.38,P2P,3,119,0,0
TXN_1002981,2026-05-15 22:11:50.470750,254780260703,254772314247,587.76,B2C,2,82,0,0
TXN_1002982,2026-04-28 12:38:47.470750,254770924763,254769670573,6663.4,B2C,3,17,0,0
TXN_1002983,2026-05-01 15:46:34.470750,254788546800,254791411691,568.58,C2B,2,363,0,0
TXN_1002984,2026-05-02 16:25:04.470750,254757835850,254725923580,7801.25,B2C,3,300,0,0
TXN_1002985,2026-04-27 00:15:06.470750,254724912614,254730998592,4501.72,C2B,1,128,1,0
TXN_1002986,2026-05-01 19:37:56.470750,254792298197,254768246414,1703.35,C2B,2,357,0,0
TXN_1002987,2026-04-26 03:18:14.470750,254745922567,254795797912,1119.95,B2B,3,127,1,0
TXN_1002988,2026-04-27 02:42:22.470750,254753721476,254763893343,1608.62,B2C,3,256,1,0
TXN_1002989,2026-05-23 13:09:16.470750,254786627609,254794567858,758.39,P2P,1,109,0,0
TXN_1002990,2026-04-28 21:27:26.470750,254711308697,254781138748,57.22,B2B,2,307,0,0
TXN_1002991,2026-05-09 16:50:36.470750,254760253755,254779990774,1782.65,P2P,3,214,0,0
TXN_1002992,2026-05-14 12:59:06.470750,254745221185,254724209280,786.43,B2C,2,317,0,0
TXN_1002993,2026-04-26 18:12:25.470750,254727784330,254745663439,3488.71,C2B,2,232,0,0
TXN_1002994,2026-05-14 05:34:53.470750,254746998818,254764402443,9820.35,B2C,1,146,0,0
TXN_1002995,2026-05-05 13:15:40.470750,254730617284,254719313971,696.98,B2B,3,97,0,0
TXN_1002996,2026-05-13 09:12:55.470750,254759795579,254787400166,4816.94,B2B,1,14,0,0
TXN_1002997,2026-05-01 18:47:46.470750,254785885913,254715531442,647.76,C2B,2,185,0,0
TXN_1002998,2026-05-16 04:39:22.470750,254784192531,254726222734,2177.92,B2C,3,134,1,0
TXN_1002999,2026-04-25 21:38:20.470750,254793338824,254750826415,56004.0,B2C,1,1,0,1
TXN_1003000,2026-05-23 06:50:29.470750,254780665435,254731776740,3469.87,P2P,2,262,0,0
TXN_1003001,2026-04-29 16:40:29.470750,254723862454,254768620781,951.39,C2B,3,85,0,0
TXN_1003002,2026-04-28 13:37:47.470750,254734733779,254774961384,121254.0,B2C,2,0,0,1
TXN_1003003,2026-05-12 05:17:16.470750,254719778606,254715291891,5191.68,P2P,3,46,0,0
TXN_1003004,2026-05-20 16:08:37.470750,254739745983,254790697639,1784.06,C2B,3,294,0,0
TXN_1003005,2026-05-01 10:13:47.470750,254737913621,254771162626,1268.93,P2P,2,182,0,0
TXN_1003006,2026-05-23 04:25:12.470750,254784726101,254721342478,687.03,B2C,3,328,1,0
TXN_1003007,2026-05-24 00:53:01.470750,254795916987,254742658754,1119.1,C2B,1,82,1,0
TXN_1003008,2026-05-19 06:35:43.470750,254736894450,254797506341,1041.74,C2B,2,65,0,0
TXN_1003009,2026-04-30 08:21:26.470750,254745737164,254797165976,450.82,B2B,2,358,0,0
TXN_1003010,2026-05-11 09:15:49.470750,254763161669,254772294437,3060.72,C2B,3,166,0,0
TXN_1003011,2026-05-24 00:02:18.470750,254714485700,254757438180,5710.19,B2B,3,253,1,0
TXN_1003012,2026-05-11 06:40:16.470750,254764206532,254757580569,1526.17,C2B,2,12,0,0
TXN_1003013,2026-05-02 04:42:32.470750,254753703300,254775627311,4436.38,C2B,2,132,1,0
TXN_1003014,2026-05-14 14:27:58.470750,254787584126,254757695224,232.93,C2B,3,169,0,0
TXN_1003015,2026-05-17 17:49:28.470750,254784393771,254757223806,273.53,P2P,2,308,0,0
TXN_1003016,2026-05-03 17:42:03.470750,254743150638,254725786223,538.52,B2B,3,14,0,0
TXN_1003017,2026-05-23 03:43:45.470750,254723598955,254768725701,2302.02,B2B,2,210,1,0
TXN_1003018,2026-05-17 03:51:00.470750,254769564184,254767880878,199.34,B2C,1,136,1,0
TXN_1003019,2026-05-17 04:36:21.470750,254771703194,254789346283,428.79,B2C,3,352,1,0
TXN_1003020,2026-05-03 06:39:49.470750,254719219333,254771222157,132.54,B2C,2,249,0,0
TXN_1003021,2026-05-14 14:20:22.470750,254787359489,254763339239,4991.71,B2B,2,161,0,0
TXN_1003022,2026-05-08 01:34:19.470750,254768571259,254737249207,708.94,B2B,3,333,1,0
TXN_1003023,2026-05-05 00:22:31.470750,254743596153,254713525590,1721.08,P2P,1,259,1,0
TXN_1003024,2026-05-22 13:24:57.470750,254743851164,254719861468,124.93,P2P,1,65,0,0
TXN_1003025,2026-05-21 05:37:07.470750,254774687973,254751235932,2795.49,B2B,2,285,0,0
TXN_1003026,2026-05-09 08:58:21.470750,254749713388,254737357582,828.31,B2B,2,172,0,0
TXN_1003027,2026-05-11 05:21:12.470750,254710155872,254713142291,5001.39,C2B,1,23,0,0
TXN_1003028,2026-05-03 08:57:32.470750,254774281329,254727912959,611.23,C2B,3,80,0,0
TXN_1003029,2026-05-15 03:20:29.470750,254720956115,254738586437,3340.85,P2P,3,197,1,0
TXN_1003030,2026-05-03 12:53:31.470750,254740748956,254777512693,841.06,B2C,3,216,0,0
TXN_1003031,2026-04-26 02:55:45.470750,254722373392,254778307494,5965.26,C2B,1,329,1,0
TXN_1003032,2026-05-20 05:20:54.470750,254725580577,254756589327,4732.33,P2P,3,337,0,0
TXN_1003033,2026-05-12 06:20:09.470750,254743481111,254760532506,1054.83,C2B,1,264,0,0
TXN_1003034,2026-05-24 03:10:10.470750,254719184295,254763231261,6273.89,B2B,2,235,1,0
TXN_1003035,2026-05-09 14:40:35.470750,254746805546,254767754907,737.89,B2C,3,152,0,0
TXN_1003036,2026-04-28 02:21:46.470750,254719644890,254762642253,118.37,C2B,3,182,1,0
TXN_1003037,2026-05-12 21:12:54.470750,254710909691,254712428153,6042.68,B2C,3,81,0,0
TXN_1003038,2026-04-29 19:03:31.470750,254791243906,254711363338,3762.57,C2B,3,206,0,0
TXN_1003039,2026-04-26 05:47:34.470750,254768672316,254714793423,4225.19,C2B,2,300,0,0
TXN_1003040,2026-05-06 15:57:44.470750,254769691616,254764823130,496.07,C2B,2,151,0,0
TXN_1003041,2026-04-26 13:30:29.470750,254794536137,254715857505,4553.12,B2B,3,257,0,0
TXN_1003042,2026-05-10 15:55:04.470750,254759669230,254775373899,1918.57,P2P,2,100,0,0
TXN_1003043,2026-05-10 15:47:53.470750,254784490990,254794184201,2686.74,B2B,2,126,0,0
TXN_1003044,2026-04-30 22:26:23.470750,254725945872,254734920752,96.6,B2B,1,286,0,0
TXN_1003045,2026-05-15 17:40:25.470750,254754746889,254730925848,8750.79,C2B,3,165,0,0
TXN_1003046,2026-05-08 05:57:10.470750,254795631461,254780424219,773.44,B2B,1,125,0,0
TXN_1003047,2026-05-24 19:37:35.470750,254748664547,254766610551,799.81,C2B,3,100,0,0
TXN_1003048,2026-04-30 06:38:46.470750,254724238225,254731368583,1508.5,B2B,3,33,0,0
TXN_1003049,2026-05-04 17:39:24.470750,254784546516,254789239270,3598.56,P2P,1,48,0,0
TXN_1003050,2026-05-10 12:11:54.470750,254764201143,254734306929,4789.6,B2C,3,312,0,0
TXN_1003051,2026-05-04 16:57:11.470750,254785612813,254798975209,4560.7,B2C,1,215,0,0
TXN_1003052,2026-05-15 04:45:00.470750,254710586751,254737585389,1061.06,P2P,1,14,1,0
TXN_1003053,2026-05-03 03:53:40.470750,254768485384,254763217801,143.24,B2C,2,75,1,0
TXN_1003054,2026-04-30 16:27:44.470750,254786643682,254711367933,9395.65,B2C,3,359,0,0
TXN_1003055,2026-05-07 22:29:16.470750,254726276225,254783225573,1610.6,B2C,2,30,0,0
TXN_1003056,2026-05-18 21:55:33.470750,254770870562,254779535573,5642.26,C2B,1,182,0,0
TXN_1003057,2026-05-14 03:57:44.470750,254766543410,254756594847,266.51,B2B,3,157,1,0
TXN_1003058,2026-05-11 23:27:10.470750,254766280637,254723877800,5846.86,C2B,3,120,1,0
TXN_1003059,2026-04-28 07:35:00.470750,254766722523,254710907339,6061.86,C2B,1,20,0,0
TXN_1003060,2026-05-19 14:04:50.470750,254736336990,254711833352,587.18,B2B,3,273,0,0
TXN_1003061,2026-05-15 19:29:40.470750,254725872969,254774213908,2035.95,B2C,3,228,0,0
TXN_1003062,2026-05-21 19:55:05.470750,254748454156,254752852167,791.36,B2B,1,224,0,0
TXN_1003063,2026-05-02 10:28:46.470750,254794717124,254745439769,791.29,P2P,2,102,0,0
TXN_1003064,2026-05-03 12:40:13.470750,254786289358,254738645780,950.73,P2P,1,328,0,0
TXN_1003065,2026-05-22 13:26:20.470750,254712301802,254711480505,1289.62,B2C,1,281,0,0
TXN_1003066,2026-05-04 01:58:33.470750,254784577969,254795434190,1580.54,C2B,2,277,1,0
TXN_1003067,2026-04-29 21:38:06.470750,254744338408,254781614908,5384.66,B2C,1,201,0,0
TXN_1003068,2026-05-07 19:48:05.470750,254798881345,254789195425,2351.91,P2P,2,152,0,0
TXN_1003069,2026-05-12 16:36:35.470750,254713561839,254759613895,396.0,C2B,12,303,0,1
TXN_1003070,2026-05-02 23:20:17.470750,254739844338,254767954960,749.22,B2B,2,156,1,0
TXN_1003071,2026-05-07 08:40:38.470750,254769721181,254710298995,5408.18,B2C,3,323,0,0
TXN_1003072,2026-05-11 15:57:29.470750,254736386321,254755146238,65.41,C2B,2,70,0,0
TXN_1003073,2026-05-03 22:36:59.470750,254725931327,254752217436,3379.35,B2B,2,282,0,0
TXN_1003074,2026-05-24 01:25:49.470750,254772357568,254733154485,10123.7,B2C,2,154,1,0
TXN_1003075,2026-04-28 13:17:00.470750,254755108944,254713133157,174.71,C2B,1,233,0,0
TXN_1003076,2026-05-05 16:53:16.470750,254779917558,254793359748,322.0,B2C,3,300,0,0
TXN_1003077,2026-05-24 09:34:36.470750,254719417494,254785656997,511.42,B2B,2,71,0,0
TXN_1003078,2026-05-13 12:52:34.470750,254739679703,254736798931,1824.14,B2C,3,65,0,0
TXN_1003079,2026-04-27 03:32:34.470750,254732416274,254784744327,2229.76,B2B,3,203,1,0
TXN_1003080,2026-04-29 10:09:51.470750,254773191805,254789881149,439.21,C2B,3,161,0,0
TXN_1003081,2026-04-30 00:13:41.470750,254755167132,254729456298,239.12,B2B,2,359,1,0
TXN_1003082,2026-05-19 03:27:01.470750,254780220781,254735321137,718.68,B2B,1,201,1,0
TXN_1003083,2026-05-08 11:20:16.470750,254746305226,254763936252,1536.85,B2B,2,155,0,0
TXN_1003084,2026-04-25 10:57:44.470750,254748395197,254773873211,1472.0,C2B,1,219,0,0
TXN_1003085,2026-04-25 11:35:04.470750,254778488978,254798921279,6540.41,B2B,2,109,0,0
TXN_1003086,2026-04-27 09:03:38.470750,254721899532,254731730870,2175.14,C2B,2,251,0,0
TXN_1003087,2026-05-12 15:38:56.470750,254711219703,254741864937,2108.78,P2P,1,133,0,0
TXN_1003088,2026-05-15 08:05:54.470750,254789632324,254735660319,721.29,B2C,2,227,0,0
TXN_1003089,2026-05-08 04:46:41.470750,254766438303,254726274644,1089.81,B2C,3,294,1,0
TXN_1003090,2026-04-29 03:33:16.470750,254732190889,254777133571,2343.92,P2P,3,291,1,0
TXN_1003091,2026-05-02 07:44:33.470750,254720689893,254799756647,1475.75,B2C,3,252,0,0
TXN_1003092,2026-05-22 07:09:20.470750,254787820908,254750680627,1130.08,B2B,2,20,0,0
TXN_1003093,2026-05-07 20:21:35.470750,254763764447,254713307807,122.96,C2B,2,159,0,0
TXN_1003094,2026-05-15 17:13:24.470750,254786713534,254791623846,2273.32,B2C,2,144,0,0
TXN_1003095,2026-05-17 19:22:10.470750,254787253893,254734564579,287.53,P2P,2,348,0,0
TXN_1003096,2026-05-24 06:39:35.470750,254725764932,254727189146,5356.8,B2B,2,100,0,0
TXN_1003097,2026-04-28 23:32:19.470750,254715492893,254758215650,2139.43,B2C,3,29,1,0
TXN_1003098,2026-05-06 18:26:07.470750,254736608528,254763769836,116.05,P2P,1,183,0,0
TXN_1003099,2026-05-16 14:25:25.470750,254733106448,254769138294,5706.05,B2B,1,186,0,0
TXN_1003100,2026-05-20 11:51:29.470750,254778437287,254794528612,1274.15,P2P,3,226,0,0
TXN_1003101,2026-05-21 01:32:00.470750,254758359966,254740411281,2199.46,B2B,1,70,1,0
TXN_1003102,2026-05-22 07:25:59.470750,254781713320,254736366199,7301.34,P2P,2,20,0,0
TXN_1003103,2026-04-26 12:48:31.470750,254731413461,254736248610,3221.52,P2P,2,320,0,0
TXN_1003104,2026-05-15 06:17:47.470750,254775466677,254735294957,295.4,C2B,1,106,0,0
TXN_1003105,2026-05-22 15:31:04.470750,254724621672,254733886491,2325.19,B2C,3,130,0,0
TXN_1003106,2026-05-14 09:13:27.470750,254760816219,254758593876,960.29,B2B,1,53,0,0
TXN_1003107,2026-05-10 19:10:25.470750,254731710971,254789910169,3667.86,B2C,1,281,0,0
TXN_1003108,2026-05-23 12:19:22.470750,254724734977,254779535470,10327.38,C2B,2,234,0,0
TXN_1003109,2026-05-14 01:08:58.470750,254761250231,254749733398,5381.48,C2B,3,63,1,0
TXN_1003110,2026-04-29 08:19:35.470750,254772317122,254776952296,1152.94,P2P,2,355,0,0
TXN_1003111,2026-05-08 07:12:48.470750,254772852350,254748187214,2916.64,B2C,2,272,0,0
TXN_1003112,2026-05-13 06:33:33.470750,254784416871,254728358224,5076.08,P2P,3,108,0,0
TXN_1003113,2026-05-13 22:13:12.470750,254774563939,254749735191,1154.92,B2B,1,261,0,0
TXN_1003114,2026-05-21 05:04:41.470750,254779533431,254738150320,1956.31,C2B,3,74,0,0
TXN_1003115,2026-05-16 00:33:48.470750,254777923944,254761938731,2244.61,P2P,1,258,1,0
TXN_1003116,2026-05-02 08:30:59.470750,254750294945,254785271332,6030.86,B2C,2,267,0,0
TXN_1003117,2026-04-26 18:54:40.470750,254722157402,254776944185,75.51,C2B,2,278,0,0
TXN_1003118,2026-05-19 07:48:29.470750,254748400997,254734723294,727.55,B2C,2,58,0,0
TXN_1003119,2026-05-05 05:46:38.470750,254755772160,254798161452,1032.98,B2B,3,238,0,0
TXN_1003120,2026-05-22 13:41:39.470750,254736765283,254799231664,4325.59,C2B,1,322,0,0
TXN_1003121,2026-04-30 13:38:03.470750,254791523921,254797782290,1045.57,B2C,3,307,0,0
TXN_1003122,2026-05-02 16:32:55.470750,254753352289,254714528264,3974.8,C2B,1,179,0,0
TXN_1003123,2026-04-26 03:21:53.470750,254757130315,254727271111,2749.55,C2B,1,107,1,0
TXN_1003124,2026-04-30 20:51:13.470750,254766133796,254776306709,1955.17,C2B,1,152,0,0
TXN_1003125,2026-05-12 19:20:22.470750,254771227981,254798938216,2280.15,B2C,2,286,0,0
TXN_1003126,2026-05-10 21:46:45.470750,254755650679,254774814826,925.94,P2P,2,3,0,0
TXN_1003127,2026-05-01 04:02:15.470750,254733981703,254755427900,3253.43,P2P,2,324,1,0
TXN_1003128,2026-05-04 07:11:26.470750,254789529265,254783938467,7973.46,P2P,1,193,0,0
TXN_1003129,2026-05-06 18:53:06.470750,254772522673,254798945135,2074.27,B2C,3,331,0,0
TXN_1003130,2026-05-21 07:02:04.470750,254746217401,254788291698,3549.36,C2B,3,195,0,0
TXN_1003131,2026-05-17 23:55:54.470750,254783948454,254710125348,2158.71,B2C,2,216,1,0
TXN_1003132,2026-05-18 14:26:56.470750,254788490846,254771660409,193.14,P2P,2,287,0,0
TXN_1003133,2026-05-03 07:34:39.470750,254732923893,254762193843,2340.3,P2P,3,18,0,0
TXN_1003134,2026-05-24 02:50:36.470750,254790822870,254754674994,463.58,B2C,3,285,1,0
TXN_1003135,2026-04-30 14:06:10.470750,254765204473,254770955511,1495.42,B2B,1,207,0,0
TXN_1003136,2026-04-27 07:50:52.470750,254764255818,254767771301,2785.55,B2C,3,207,0,0
TXN_1003137,2026-04-25 00:52:31.470750,254766722516,254726977801,7878.94,B2C,2,188,1,0
TXN_1003138,2026-04-26 16:07:18.470750,254751270975,254759462990,9934.73,P2P,1,280,0,0
TXN_1003139,2026-05-08 07:56:38.470750,254772525935,254724605732,17161.49,P2P,3,287,0,0
TXN_1003140,2026-04-30 07:04:09.470750,254759315914,254734825770,128.09,B2B,1,261,0,0
TXN_1003141,2026-05-18 10:43:40.470750,254731479486,254792956132,2257.93,B2B,3,112,0,0
TXN_1003142,2026-05-15 11:14:39.470750,254745803764,254755701650,360.0,B2C,15,265,0,1
TXN_1003143,2026-04-26 11:24:15.470750,254744310189,254754414292,320.0,B2B,11,161,0,1
TXN_1003144,2026-05-04 17:25:51.470750,254767524581,254775903344,145.0,B2C,14,140,0,1
TXN_1003145,2026-05-09 03:51:33.470750,254783510537,254757788856,1275.84,P2P,1,199,1,0
TXN_1003146,2026-04-27 10:00:49.470750,254724510153,254735620851,6449.87,B2B,3,200,0,0
TXN_1003147,2026-05-21 13:10:05.470750,254728236591,254732696127,5819.4,B2C,1,176,0,0
TXN_1003148,2026-05-07 06:22:57.470750,254769884554,254739127442,2289.57,C2B,1,112,0,0
TXN_1003149,2026-05-12 03:10:41.470750,254715772777,254737272774,53.35,B2B,2,4,1,0
TXN_1003150,2026-05-20 18:35:29.470750,254714756436,254758791704,237.0,P2P,11,154,0,1
TXN_1003151,2026-04-28 00:53:01.470750,254745947469,254738205994,1936.81,P2P,3,39,1,0
TXN_1003152,2026-05-15 07:35:52.470750,254718850894,254721995774,1526.73,B2C,2,354,0,0
TXN_1003153,2026-05-21 00:15:22.470750,254760240816,254743231815,2592.87,C2B,3,284,1,0
TXN_1003154,2026-05-20 03:49:30.470750,254739423641,254759848349,6600.59,B2B,2,201,1,0
TXN_1003155,2026-05-14 13:11:25.470750,254792794423,254748367164,65.55,P2P,3,30,0,0
TXN_1003156,2026-04-25 21:39:15.470750,254789539603,254755863911,136.16,B2C,1,137,0,0
TXN_1003157,2026-05-01 19:18:33.470750,254747216690,254748150918,4618.64,C2B,1,281,0,0
TXN_1003158,2026-05-11 10:54:47.470750,254784694334,254781554426,3940.31,B2B,3,234,0,0
TXN_1003159,2026-04-27 08:25:55.470750,254755721671,254765787715,253.0,B2C,15,79,0,1
TXN_1003160,2026-05-24 16:20:47.470750,254759636871,254748908355,458.89,C2B,1,27,0,0
TXN_1003161,2026-05-05 02:02:04.470750,254733908708,254776669602,3373.55,P2P,3,106,1,0
TXN_1003162,2026-05-11 18:02:20.470750,254767828354,254752879572,4615.88,C2B,1,225,0,0
TXN_1003163,2026-04-29 06:43:26.470750,254767449960,254799757584,1723.82,B2C,2,308,0,0
TXN_1003164,2026-05-19 07:13:55.470750,254793551171,254774537110,3080.83,B2B,2,46,0,0
TXN_1003165,2026-04-29 14:26:09.470750,254770386543,254746339918,1052.63,B2B,2,79,0,0
TXN_1003166,2026-05-17 14:36:39.470750,254748304323,254761261824,1888.37,B2C,1,67,0,0
TXN_1003167,2026-05-14 09:49:30.470750,254737289196,254713971451,2477.5,C2B,1,315,0,0
TXN_1003168,2026-05-08 06:50:46.470750,254755735244,254713343937,516.0,B2B,2,314,0,0
TXN_1003169,2026-04-26 23:51:01.470750,254734196363,254753109362,223.33,C2B,2,125,1,0
TXN_1003170,2026-05-10 04:34:42.470750,254765296109,254792458619,601.08,P2P,2,195,1,0
TXN_1003171,2026-05-05 13:06:44.470750,254752508740,254783172191,1114.76,B2C,2,9,0,0
TXN_1003172,2026-04-26 11:23:58.470750,254772434942,254778108650,112.01,C2B,2,122,0,0
TXN_1003173,2026-05-02 21:07:22.470750,254774716259,254796863340,2744.23,P2P,2,30,0,0
